C1,X1,X2,X3,X4,X5,C2,X6,X7,X8,X9,X10,X11,X12,X13,score,Y
Telecom Distributor,0.1723027375201288,0.006299212598425197,0.6111111111111113,0.6571428571428571,0.8554360812425329,ecom,0.7458175432110177,0.01948051948051948,0.8321211953425157,0.20583769884813063,2.0636585951470797e-06,0.3216871849104161,0.5716993228079424,0.85,2.3333333333333304,2
Other Service Activities,0.22383252818035426,0.005511811023622047,0.6666666666666669,0.6571428571428571,0.8231780167264038,ecom,0.863203623255384,0.004329004329004329,0.832258122943394,0.20606912143257713,0.00030949883105653697,0.32188484841635634,0.5612560549027368,0.8,1.8235294117647098,2
Other Service Activities,0.22383252818035426,0.005511811023622047,0.6666666666666669,0.6571428571428571,0.8231780167264038,ecom,0.863203623255384,0.004329004329004329,0.832258122943394,0.20606912143257713,0.00030949883105653697,0.32188484841635634,0.5612560549027368,0.8,1.8235294117647098,2
Industrial Supplies & Solutions,0.22705314009661837,0.01732283464566929,0.5555555555555556,0.6571428571428571,0.0,ecom,0.8524355300859598,0.0,0.8325811523680211,0.20703157894613666,2.0636585951470797e-06,0.32270690615503234,0.6068792297137474,0.75,2.3125,2
Restaurant & Hospitality,0.01288244766505636,0.04330708661417323,0.44444444444444453,0.6571428571428571,0.7622461170848268,ecom,0.7044551252426287,0.0021645021645021645,0.8336624434994918,0.20936123054062952,0.00038635762417188447,0.32454633952415446,0.5042258342302746,1.0,1.9523809523809499,2
Restaurant & Hospitality,0.01288244766505636,0.04330708661417323,0.44444444444444453,0.6571428571428571,0.7622461170848268,ecom,0.7044551252426287,0.021645021645021644,0.8336624434994918,0.20936123054062952,0.00038635762417188447,0.32454633952415446,0.5042258342302746,1.0,1.9523809523809499,2
Industrial Supplies & Solutions,0.01932367149758454,0.012598425196850394,0.2777777777777778,0.3142857142857143,0.8458781362007168,ecom,0.782928181902209,0.047619047619047616,0.8321829901270508,0.20597733910203667,0.0019811775813153446,0.3218002677539589,0.48624969205874913,0.55,2.0833333333333304,2
Industrial Supplies & Solutions,0.01932367149758454,0.012598425196850394,0.2777777777777778,0.3142857142857143,0.8458781362007168,ecom,0.782928181902209,0.047619047619047616,0.8321829901270508,0.20597733910203667,0.0019811775813153446,0.3218002677539589,0.48624969205874913,0.55,2.0833333333333304,2
Industrial Supplies & Solutions,0.01932367149758454,0.012598425196850394,0.2777777777777778,0.3142857142857143,0.8458781362007168,ecom,0.782928181902209,0.047619047619047616,0.8321829901270508,0.20597733910203667,0.0019811775813153446,0.3218002677539589,0.48624969205874913,0.55,2.0833333333333304,2
Automobiles & Accessories,0.07890499194847021,0.003937007874015748,0.5555555555555556,0.3142857142857143,0.8136200716845878,ecom,0.7543211017654127,0.01948051948051948,0.8321201694619437,0.20582731189352935,0.000950797071992029,0.32167831316668616,0.5147067018429533,0.55,2.25,2
"Apparels,Clothing & Accessories",0.05958132045088567,0.047244094488188976,0.2777777777777778,0.6571428571428571,0.8805256869772998,ecom,0.631990017561697,0.01948051948051948,0.8344060809150005,0.2110211365131678,0.001923533486478834,0.32611448168503393,0.523122446312613,0.95,2.15,2
Building supplies and accessories,0.08051529790660225,0.03228346456692913,0.5555555555555556,0.6571428571428571,0.7001194743130227,ecom,0.6029207875034661,0.06926406926406926,0.8332218229364444,0.20835728233224216,0.0001480953655143073,0.32383922078958344,0.5325157896813159,0.9,2.0,2
Building supplies and accessories,0.08051529790660225,0.03228346456692913,0.5555555555555556,0.6571428571428571,0.7001194743130227,ecom,0.6029207875034661,0.06926406926406926,0.8332218229364444,0.20835728233224216,0.0001480953655143073,0.32383922078958344,0.5325157896813159,0.9,2.0,2
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.0322061191626409,0.03543307086614173,0.3333333333333334,0.6571428571428571,0.7909199522102748,ecom,0.6276920232923561,0.017316017316017316,0.8331960617640041,0.20939259929992396,0.001923533486478834,0.3247235095122282,0.5123186241817909,0.95,2.25,2
Industrial Supplies & Solutions,0.09822866344605476,0.01653543307086614,0.5555555555555556,0.6571428571428571,0.0,ecom,0.9798502634254552,0.03463203463203463,0.8323460715326533,0.20631586066960148,2.0636585951470797e-06,0.32209559423772843,0.5414168216980989,0.9,2.36842105263158,2
Telecom Distributor,0.13687600644122383,0.005511811023622047,0.6666666666666669,0.3142857142857143,0.7610513739545998,ecom,0.8867732692485443,0.09956709956709957,0.8321156389098314,0.20583292507177198,2.0636585951470797e-06,0.3216831075150578,0.5555454067968914,0.85,2.0,2
Industrial Supplies & Solutions,0.1320450885668277,0.12913385826771653,0.2777777777777778,0.6571428571428571,0.7514934289127837,ecom,0.9376097606063407,0.19264069264069264,0.8340122151560942,0.21015475532567598,0.0032475683866579575,0.3253744850100774,0.5529057953978798,0.85,2.1111111111111103,2
Industrial Supplies & Solutions,0.0998389694041868,0.015748031496062992,0.2777777777777778,0.3142857142857143,0.7646356033452808,ecom,0.88510952953138,0.032467532467532464,0.832408060027456,0.2065447310031253,0.00017587213334619385,0.3222910778057571,0.5317982718870318,0.85,2.27777777777778,2
FMCG,0.143317230273752,0.023622047244094488,0.5555555555555556,0.6571428571428571,0.8315412186379928,ecom,0.8522506701173861,0.03896103896103896,0.8322278132904268,0.20616724505240147,0.001199139361366684,0.3219686581221221,0.5440977725050371,0.85,1.55555555555556,2
"Apparels,Clothing & Accessories",0.13365539452495975,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.6821983273596177,ecom,0.7246972918014604,0.08225108225108226,0.8321762225257122,0.20599256649306444,2.0636585951470797e-06,0.32181946103086273,0.5537996271052512,0.85,2.1666666666666696,2
"Home, Furnishing and Decor",0.13848631239935588,0.026771653543307086,0.5555555555555556,0.3142857142857143,0.7287933094384708,ecom,0.7040854053054811,0.05844155844155844,0.8325859973761901,0.20689742198347422,0.002831408765455597,0.32259231951842743,0.5635107382121335,0.85,2.44444444444444,2
"Home, Furnishing and Decor",0.13848631239935588,0.026771653543307086,0.5555555555555556,0.3142857142857143,0.7287933094384708,ecom,0.7040854053054811,0.05844155844155844,0.8325859973761901,0.20689742198347422,0.002831408765455597,0.32259231951842743,0.5635107382121335,0.85,2.44444444444444,2
"Home, Furnishing and Decor",0.13848631239935588,0.026771653543307086,0.5555555555555556,0.3142857142857143,0.7287933094384708,ecom,0.7040854053054811,0.20995670995670995,0.8325859973761901,0.20689742198347422,0.002831408765455597,0.32259231951842743,0.5635107382121335,0.85,2.44444444444444,2
Telecom Distributor,0.10466988727858294,0.003937007874015748,0.2777777777777778,0.3142857142857143,0.8984468339307049,ecom,0.8179591459469452,0.004329004329004329,0.8320457440257988,0.2056634218704039,2.0636585951470797e-06,0.321585719442525,0.5015380469080601,0.55,2.4166666666666696,2
White goods-Electronic Appliances,0.13526570048309178,0.023622047244094488,0.37222222222222223,0.6571428571428571,0.8315412186379928,ecom,0.6798225344301692,0.13852813852813853,0.8222965984001634,0.21310338846867696,0.003845003314362521,0.32789298235626774,0.5561660179560116,0.85,2.44444444444444,2
White goods-Electronic Appliances,0.13526570048309178,0.023622047244094488,0.37222222222222223,0.6571428571428571,0.8315412186379928,ecom,0.6798225344301692,0.13852813852813853,0.8222965984001634,0.21310338846867696,0.003845003314362521,0.32789298235626774,0.5561660179560116,0.85,2.44444444444444,2
"Home, Furnishing and Decor",0.15942028985507245,0.010236220472440945,0.44444444444444453,0.6571428571428571,0.8243727598566308,ecom,0.8644514280432573,0.01948051948051948,0.8321637499360106,0.20600792691813313,2.0636585951470797e-06,0.321832580733415,0.5439731459839011,0.85,2.27777777777778,2
"Home, Furnishing and Decor",0.15942028985507245,0.010236220472440945,0.44444444444444453,0.6571428571428571,0.8243727598566308,ecom,0.8644514280432573,0.010822510822510822,0.8321637499360106,0.20600792691813313,2.0636585951470797e-06,0.321832580733415,0.5439731459839011,0.85,2.27777777777778,2
Other Service Activities,0.143317230273752,0.013385826771653543,0.5555555555555556,0.6571428571428571,0.8470728793309439,ecom,0.518532211849524,0.01948051948051948,0.8321931522861074,0.20600880751765563,0.00013032176960638318,0.3218333328743064,0.5563101733808181,0.85,2.1666666666666696,2
"Apparels,Clothing & Accessories",0.1706924315619968,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.7526881720430108,ecom,0.9315093816434051,0.01948051948051948,0.8328827472887196,0.20757936878196162,2.140517388262427e-06,0.32317478641713615,0.5568769614045245,0.85,1.88888888888889,2
"Apparels,Clothing & Accessories",0.1706924315619968,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.7526881720430108,ecom,0.9315093816434051,0.01948051948051948,0.8328827472887196,0.20757936878196162,2.140517388262427e-06,0.32317478641713615,0.5568769614045245,0.85,1.88888888888889,2
"Apparels,Clothing & Accessories",0.1706924315619968,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.7526881720430108,ecom,0.9315093816434051,0.01948051948051948,0.8328827472887196,0.20757936878196162,2.140517388262427e-06,0.32317478641713615,0.5568769614045245,0.85,1.88888888888889,2
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.15942028985507245,0.004724409448818898,0.6111111111111113,0.6571428571428571,0.8339307048984468,ecom,0.8379702375450596,0.13636363636363635,0.8324492653618089,0.20655517603495308,0.0005708264135280299,0.3222999991546206,0.5479985432657134,0.85,1.72222222222222,2
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.15942028985507245,0.004724409448818898,0.6111111111111113,0.6571428571428571,0.8339307048984468,ecom,0.8379702375450596,0.13636363636363635,0.8324492653618089,0.20655517603495308,0.0005708264135280299,0.3222999991546206,0.5479985432657134,0.85,1.72222222222222,2
"Food grains, Grocery and other related products",0.23671497584541062,0.05354330708661417,0.5555555555555556,0.3142857142857143,0.7407407407407407,ecom,0.8430076716886958,0.06060606060606061,0.8337484346811015,0.2093395341667116,0.0013517732386144525,0.3246781853261769,0.598573590845874,0.55,1.8333333333333302,2
Logistics,0.1996779388083736,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.0,ecom,0.7982253443016915,0.015151515151515152,0.8342769224050498,0.21069422295243365,2.0636585951470797e-06,0.32583525707647354,0.5471856443592296,0.8,1.8235294117647098,2
Logistics,0.1996779388083736,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.0,ecom,0.7982253443016915,0.015151515151515152,0.8342769224050498,0.21069422295243365,2.0636585951470797e-06,0.32583525707647354,0.5471856443592296,0.8,1.8235294117647098,2
Logistics,0.1996779388083736,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.0,ecom,0.7982253443016915,0.015151515151515152,0.8342769224050498,0.21069422295243365,2.0636585951470797e-06,0.32583525707647354,0.5471856443592296,0.8,1.8235294117647098,2
"Apparels,Clothing & Accessories",0.14653784219001612,0.014960629921259842,0.3888888888888889,0.3142857142857143,0.7192353643966547,ecom,0.5994546630927072,0.017316017316017316,0.8305540748986217,0.20605851618771084,0.0007706515897486218,0.3218757902257452,0.5635402957828396,0.55,1.75,2
FMCG,0.12560386473429952,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.8434886499402628,ecom,0.6107311211757094,0.03896103896103896,0.8323722354273225,0.20641166120036714,0.0018690406021600525,0.32217741973815384,0.5546716890148724,0.9,2.1052631578947403,2
FMCG,0.13687600644122383,0.008661417322834646,0.5555555555555556,0.6571428571428571,0.8303464755077659,ecom,0.7887050559201405,0.017316017316017316,0.8321730471115945,0.20649972201089845,2.0636585951470797e-06,0.3222526345603683,0.538160267250517,0.85,1.88888888888889,2
Financial Services,0.1497584541062802,0.011811023622047244,0.6666666666666669,0.6571428571428571,0.8064516129032258,ecom,0.669978741103614,0.01948051948051948,0.8324820397965643,0.20759986718195692,2.0636585951470797e-06,0.3231922945856623,0.5603436009117401,0.85,2.22222222222222,2
Building supplies and accessories,0.1819645732689211,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.8434886499402628,ecom,0.7086606895276828,0.10822510822510822,0.8335792566555076,0.2091368429297777,0.008903195777473212,0.3245050619440682,0.5725678208149141,0.8,2.35294117647059,2
Logistics,0.1723027375201288,0.007086614173228346,0.5555555555555556,0.6571428571428571,0.8554360812425329,ecom,0.8247527497920325,0.004329004329004329,0.8322714970405019,0.20633651012760454,2.0636585951470797e-06,0.32211323142847376,0.5618260994846048,0.85,1.61111111111111,2
Logistics,0.1723027375201288,0.007086614173228346,0.5555555555555556,0.6571428571428571,0.8554360812425329,ecom,0.8247527497920325,0.0021645021645021645,0.8322714970405019,0.20633651012760454,2.0636585951470797e-06,0.32211323142847376,0.5618260994846048,0.85,1.61111111111111,2
"Food grains, Grocery and other related products",0.2463768115942029,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.0,ecom,0.7733616785285147,0.01948051948051948,0.8350270568279157,0.2123760247069039,2.0636585951470797e-06,0.3272717237544343,0.6043205580257366,0.75,1.9375,2
"Computers,Mobile & related Accessories",0.18357487922705315,0.011023622047244094,0.5555555555555556,0.3142857142857143,0.8602150537634409,ecom,0.535123394029023,0.004329004329004329,0.8322590445889964,0.20615350163464302,2.0636585951470797e-06,0.32195691954377964,0.5724641244043662,0.55,2.25,2
Industrial Supplies & Solutions,0.22383252818035426,0.009448818897637795,0.5555555555555556,0.4857142857142857,0.7001194743130227,ecom,0.8465662260837415,0.05844155844155844,0.8322465202570558,0.20601103905640653,0.0007706477468089661,0.3218352388843624,0.588839966505451,0.8,2.0,2
Industrial Supplies & Solutions,0.22383252818035426,0.009448818897637795,0.5555555555555556,0.4857142857142857,0.7001194743130227,ecom,0.8465662260837415,0.05844155844155844,0.8322465202570558,0.20601103905640653,0.0007706477468089661,0.3218352388843624,0.588839966505451,0.8,2.0,2
"Home, Furnishing and Decor",0.2898550724637681,0.07874015748031496,0.5555555555555556,0.3142857142857143,0.8052568697729988,ecom,0.9417691098992513,0.02813852813852814,0.8335108394064058,0.20928963438538903,2.0636585951470797e-06,0.324635564742082,0.6328860691153582,0.7,2.0,2
FMCG,0.2608695652173913,0.07480314960629922,0.44444444444444453,0.6571428571428571,0.8327359617682198,ecom,0.8913485534707459,0.015151515151515152,0.8350507405974092,0.21268045465643856,0.005217628343549167,0.3275317445785995,0.4775838565942541,0.75,2.0,2
"Health, Wellness,Medicine & Pharma products",0.21256038647342995,0.01968503937007874,0.2777777777777778,0.6571428571428571,0.8482676224611708,ecom,0.7865791662815418,0.01948051948051948,0.8323441390163145,0.20635558778126176,2.0636585951470797e-06,0.32212952610393086,0.5378106812882106,0.8,2.47058823529412,2
"Food grains, Grocery and other related products",0.2109500805152979,0.03937007874015748,0.5555555555555556,0.3142857142857143,0.7945041816009558,ecom,0.24641833810888253,0.16017316017316016,0.8320822832608848,0.20574358427350076,0.0019940821726794115,0.32160679942502407,0.58800717065871,0.8,2.0,2
"Food grains, Grocery and other related products",0.2109500805152979,0.03937007874015748,0.5555555555555556,0.3142857142857143,0.7945041816009558,ecom,0.24641833810888253,0.16233766233766234,0.8261335843658746,0.20619527975929117,0.003915552000563098,0.32199260322871176,0.58800717065871,0.8,2.0,2
"Food grains, Grocery and other related products",0.2109500805152979,0.03937007874015748,0.5555555555555556,0.3142857142857143,0.7945041816009558,ecom,0.24641833810888253,0.16233766233766234,0.8261335843658746,0.20619527975929117,0.003915552000563098,0.32199260322871176,0.58800717065871,0.8,2.0,2
"Food grains, Grocery and other related products",0.2109500805152979,0.03937007874015748,0.5555555555555556,0.3142857142857143,0.7945041816009558,ecom,0.24641833810888253,0.16233766233766234,0.8261335843658746,0.20619527975929117,0.003915552000563098,0.32199260322871176,0.58800717065871,0.8,2.0,2
"Apparels,Clothing & Accessories",0.20128824476650564,0.007086614173228346,0.6666666666666669,0.6571428571428571,0.0,ecom,0.41399389962103705,0.01948051948051948,0.8262376575629289,0.20581705339545356,0.0018082452968058128,0.3216695511407145,0.5644648769564532,0.8,1.5882352941176499,2
Industrial Supplies & Solutions,0.3059581320450886,0.015748031496062992,0.44444444444444453,0.3142857142857143,0.8351254480286738,ecom,0.5027266845364636,0.021645021645021644,0.8325502618344146,0.2068304360537822,0.0033266829853512403,0.32253510525067025,0.5146010513315902,0.7,2.06666666666667,2
Industrial Supplies & Solutions,0.3059581320450886,0.015748031496062992,0.44444444444444453,0.3142857142857143,0.8351254480286738,ecom,0.5027266845364636,0.021645021645021644,0.8325502618344146,0.2068304360537822,0.0033266829853512403,0.32253510525067025,0.5146010513315902,0.7,2.06666666666667,2
"Imitation, Jewels and Metal alloys",0.1996779388083736,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.8088410991636799,ecom,0.7101857842684167,0.10606060606060606,0.8325930702609079,0.20691490666177695,0.0017313865036904653,0.32260725359593684,0.5757747753563411,0.8,2.05882352941176,2
"Food grains, Grocery and other related products",0.1932367149758454,0.07874015748031496,0.44444444444444453,0.6571428571428571,0.7718040621266428,ecom,0.7031611054626121,0.13203463203463203,0.8332327940839481,0.2080185556347691,2.0636585951470797e-06,0.32354990630137903,0.5588208623836884,0.8,2.05882352941176,2
"Food grains, Grocery and other related products",0.21256038647342995,0.11811023622047244,0.2777777777777778,0.6571428571428571,0.8542413381123058,ecom,0.5392827433219336,0.35064935064935066,0.6396837932261172,0.2148507243175424,0.10871490441604147,0.3293854232551014,0.5832333044692766,0.8,2.0,2
"Food grains, Grocery and other related products",0.21256038647342995,0.11811023622047244,0.2777777777777778,0.6571428571428571,0.8542413381123058,ecom,0.5392827433219336,0.35064935064935066,0.6396837932261172,0.2148507243175424,0.10871490441604147,0.3293854232551014,0.5832333044692766,0.8,2.0,2
"Food grains, Grocery and other related products",0.21256038647342995,0.11811023622047244,0.2777777777777778,0.6571428571428571,0.8542413381123058,ecom,0.5392827433219336,0.35064935064935066,0.6396837932261172,0.2148507243175424,0.11762680829477465,0.3293854232551014,0.5832333044692766,0.8,2.0,2
"Food grains, Grocery and other related products",0.21256038647342995,0.11811023622047244,0.2777777777777778,0.6571428571428571,0.8542413381123058,ecom,0.5392827433219336,0.35064935064935066,0.6396837932261172,0.2148507243175424,0.10657645452931384,0.3293854232551014,0.5832333044692766,0.8,2.0,2
"Food grains, Grocery and other related products",0.21256038647342995,0.11811023622047244,0.2777777777777778,0.6571428571428571,0.8542413381123058,ecom,0.5392827433219336,0.35064935064935066,0.6396837932261172,0.2148507243175424,0.10871490441604147,0.3293854232551014,0.5832333044692766,0.8,2.0,2
"Food grains, Grocery and other related products",0.2028985507246377,0.031496062992125984,0.5555555555555556,0.6571428571428571,0.8207885304659498,ecom,0.5060541639707922,0.15151515151515152,0.8325483087629398,0.2077434340857804,0.002768980210747656,0.32331491847569704,0.5481967073242924,0.8,2.47058823529412,2
"Apparels,Clothing & Accessories",0.22383252818035426,0.007874015748031496,0.5555555555555556,0.6571428571428571,0.7610513739545998,ecom,0.7607912006654959,0.01948051948051948,0.8322498275075633,0.20613808828205266,0.0005703921613469282,0.3219437546345786,0.5726345123250698,0.8,2.35294117647059,2
"Apparels,Clothing & Accessories",0.22383252818035426,0.007874015748031496,0.5555555555555556,0.6571428571428571,0.7610513739545998,ecom,0.7607912006654959,0.01948051948051948,0.8322498275075633,0.20613808828205266,0.0005703921613469282,0.3219437546345786,0.5726345123250698,0.8,2.35294117647059,2
"Home, Furnishing and Decor",0.21256038647342995,0.047244094488188976,0.2777777777777778,0.6571428571428571,0.8745519713261649,ecom,0.8035862833903318,0.015151515151515152,0.8330242494705613,0.20792640080891403,2.0636585951470797e-06,0.3234711946837926,0.5815816623334268,0.8,1.70588235294118,2
"Apparels,Clothing & Accessories",0.21739130434782608,0.009448818897637795,0.5555555555555556,0.6571428571428571,0.8757467144563919,ecom,0.700896570847583,0.01948051948051948,0.8323234751423638,0.20631114296780628,4.215704802376809e-06,0.3220915647369818,0.5962853345018383,0.8,2.05882352941176,2
Industrial Supplies & Solutions,0.22705314009661837,0.01732283464566929,0.5555555555555556,0.6571428571428571,0.0,ecom,0.8524355300859598,0.0,0.8325811523680211,0.20703157894613666,2.0636585951470797e-06,0.32270690615503234,0.6068792297137474,0.75,2.3125,2
Textile/Manufacturing/Yarn/Fabric/Grey Cloth,0.18840579710144928,0.024409448818897637,0.44444444444444453,0.6571428571428571,0.8805256869772998,ecom,0.683797023754506,0.18831168831168832,0.8323383396327628,0.20635035911431157,0.001923533486478834,0.32212506017575343,0.5806568344320072,0.8,1.8235294117647098,2
"Home, Furnishing and Decor",0.178743961352657,0.02125984251968504,0.44444444444444453,0.6571428571428571,0.0,ecom,0.699371476106849,0.006493506493506494,0.83277629590829,0.20736523089561443,2.0636585951470797e-06,0.32299188618088115,0.5471801328416555,0.8,2.23529411764706,2
"Home, Furnishing and Decor",0.18035426731078905,0.02204724409448819,0.5555555555555556,0.6571428571428571,0.8363201911589009,ecom,0.5519456511692393,0.004329004329004329,0.8327405991002294,0.20705040380014902,0.002056944979568454,0.32272298490833035,0.5757992017013764,0.8,1.52941176470588,2
"Apparels,Clothing & Accessories",0.18035426731078905,0.01889763779527559,0.5555555555555556,0.6571428571428571,0.8948626045400239,ecom,0.5825861909603476,0.01948051948051948,0.8323698040007247,0.20641224540576833,2.0636585951470797e-06,0.32217791872181206,0.5839938624266254,0.8,2.23529411764706,2
Industrial Supplies & Solutions,0.1932367149758454,0.04409448818897638,0.5,0.6571428571428571,0.9199522102747909,ecom,0.8252148997134671,0.0021645021645021645,0.8329644850581546,0.207722542877746,2.0636585951470797e-06,0.323297074800529,0.554478789548091,0.8,2.47058823529412,2
Industrial Supplies & Solutions,0.1932367149758454,0.04409448818897638,0.5,0.6571428571428571,0.9199522102747909,ecom,0.8252148997134671,0.01948051948051948,0.8331337567284453,0.20812515452433145,2.0636585951470797e-06,0.3236409549355935,0.554478789548091,0.8,2.47058823529412,2
FMCG,0.18840579710144928,0.05196850393700787,0.5555555555555556,0.6571428571428571,0.8255675029868578,ecom,0.6847675385895184,0.008658008658008658,0.8340506017267018,0.2101367931552995,0.0006732945565094112,0.325359143095288,0.5669326886694172,0.8,1.70588235294118,2
FMCG,0.18840579710144928,0.05196850393700787,0.5555555555555556,0.6571428571428571,0.8255675029868578,ecom,0.6847675385895184,0.008658008658008658,0.8340506017267018,0.2101367931552995,0.0006732945565094112,0.325359143095288,0.5669326886694172,0.8,1.70588235294118,2
FMCG,0.18840579710144928,0.05196850393700787,0.5555555555555556,0.6571428571428571,0.8255675029868578,ecom,0.6847675385895184,0.008658008658008658,0.8340506017267018,0.2101367931552995,0.0006732945565094112,0.325359143095288,0.5669326886694172,0.8,1.70588235294118,2
Telecom Distributor,0.19162640901771336,0.02204724409448819,0.44444444444444453,0.6571428571428571,0.8805256869772998,ecom,0.6441445604954247,0.030303030303030304,0.8322985069895733,0.2063667723679192,2.0636585951470797e-06,0.3221390791240757,0.5578929649496666,0.8,2.29411764705882,2
Automobiles & Accessories,0.19001610305958133,0.013385826771653543,0.6111111111111113,0.3142857142857143,0.8375149342891278,ecom,0.6905906275995933,0.015151515151515152,0.8324505033396974,0.20663776356755573,0.004404743615571593,0.3223705391206323,0.5814141817980589,0.55,2.0,2
"Home, Furnishing and Decor",0.2689210950080515,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.6857825567502986,ecom,0.7818652370829097,0.049783549783549784,0.8327788892743367,0.20734687334234642,0.0035433513817890953,0.3229762065602075,0.6070224460419194,0.75,2.4375,2
"Home, Furnishing and Decor",0.2689210950080515,0.03937007874015748,0.44444444444444453,0.6571428571428571,0.6857825567502986,ecom,0.7818652370829097,0.049783549783549784,0.8327788892743367,0.20734687334234642,0.0035433513817890953,0.3229762065602075,0.6070224460419194,0.75,2.4375,2
"Computers,Mobile & related Accessories",0.27053140096618356,0.01653543307086614,0.5555555555555556,0.3142857142857143,0.8315412186379928,ecom,0.7727608836306498,0.04329004329004329,0.8321650361955371,0.2059380620173578,0.0007638034712820444,0.32177290746832526,0.5768224129659094,0.75,2.0,2
Industrial Supplies & Solutions,0.2109500805152979,0.03937007874015748,0.3333333333333334,0.6571428571428571,0.7407407407407407,ecom,0.7363434698216101,0.012987012987012988,0.8326059876003783,0.20695512871728844,2.0636585951470797e-06,0.3226416082053953,0.5919974356525166,0.8,2.47058823529412,2
FMCG,0.3140096618357488,0.028346456692913385,0.2777777777777778,0.4857142857142857,0.8793309438470729,ecom,0.7647656899898327,0.14935064935064934,0.8099558388341678,0.20661768257974472,0.011934510420882172,0.32235338747373077,0.6459515295232025,0.7,2.0,2
"Apparels,Clothing & Accessories",0.214170692431562,0.025984251968503937,0.44444444444444453,0.6571428571428571,0.8410991636798089,ecom,0.8827063499399205,0.021645021645021644,0.8324891877304602,0.20665929419727067,2.0636585951470797e-06,0.3223889289409894,0.5938077110880796,0.8,2.35294117647059,2
"Apparels,Clothing & Accessories",0.214170692431562,0.025984251968503937,0.44444444444444453,0.6571428571428571,0.8410991636798089,ecom,0.8827063499399205,0.021645021645021644,0.8324891877304602,0.20665929419727067,2.0636585951470797e-06,0.3223889289409894,0.5938077110880796,0.8,2.35294117647059,2
Other Service Activities,0.33494363929146537,0.011811023622047244,0.5555555555555556,0.6571428571428571,0.7658303464755077,ecom,0.7600055457990572,0.01948051948051948,0.8324099388002444,0.20650209802747874,2.0636585951470797e-06,0.3222546639723574,0.6549398199131432,0.65,1.5,2
Other Service Activities,0.33494363929146537,0.011811023622047244,0.5555555555555556,0.6571428571428571,0.7658303464755077,ecom,0.7600055457990572,0.01948051948051948,0.8324099388002444,0.20650209802747874,2.0636585951470797e-06,0.3222546639723574,0.6549398199131432,0.65,1.5,2
FMCG,0.3607085346215781,0.008661417322834646,0.6666666666666669,0.6571428571428571,0.8076463560334528,ecom,0.8221184952398558,0.004329004329004329,0.8322387030095721,0.20609569104844846,0.001606683111860814,0.3219075421540361,0.6693709034362852,0.65,1.64285714285714,2
"Food grains, Grocery and other related products",0.37359098228663445,0.007874015748031496,0.6666666666666669,0.6571428571428571,0.7610513739545998,ecom,0.890239393659303,0.01948051948051948,0.8324467143151598,0.2065913638689355,0.0007773844200255263,0.32233090804000214,0.6661452277768177,0.6,2.0,2
"Food grains, Grocery and other related products",0.37359098228663445,0.007874015748031496,0.6666666666666669,0.6571428571428571,0.7610513739545998,ecom,0.890239393659303,0.01948051948051948,0.8324467143151598,0.2065913638689355,0.0007773844200255263,0.32233090804000214,0.6661452277768177,0.6,2.0,2
"Food grains, Grocery and other related products",0.23671497584541062,0.023622047244094488,0.44444444444444453,0.6571428571428571,0.8040621266427718,ecom,0.7247435067936039,0.18831168831168832,0.8331927228260658,0.20760677265001212,0.0011549455553253592,0.3231981927093446,0.5905595477144117,0.75,2.25,2
Industrial Supplies & Solutions,0.38003220611916266,0.07086614173228346,0.2777777777777778,0.6571428571428571,0.7240143369175627,ecom,0.8344578981421573,0.09090909090909091,0.8368205997251822,0.21664083399601752,0.008730063660101579,0.33091439829403785,0.668492912866392,0.6,2.07692307692308,2
"Apparels,Clothing & Accessories",0.37359098228663445,0.011811023622047244,0.6666666666666669,0.6571428571428571,0.8231780167264038,ecom,0.7353267399944542,0.004329004329004329,0.8327094722034054,0.20685254745576184,0.0002915868893210053,0.3225539911223625,0.6515834812820441,0.6,1.7692307692307698,2
"Apparels,Clothing & Accessories",0.37359098228663445,0.011811023622047244,0.6666666666666669,0.6571428571428571,0.8231780167264038,ecom,0.7353267399944542,0.004329004329004329,0.8327151076045028,0.20685254745576184,0.0002915868893210053,0.3225539911223625,0.6515834812820441,0.6,1.7692307692307698,2
Consultancy,0.23349436392914655,0.06299212598425197,0.2777777777777778,0.6571428571428571,0.6810035842293907,ecom,0.7202144375635456,0.015151515151515152,0.8329089288616396,0.20760376608068737,2.0636585951470797e-06,0.3231956247273345,0.603406525521672,0.75,2.125,2
